State_id,Year,Month_Number,Total_Installment,Total_Product_Description,Total_Product_Name_Length,Photos_Quality,Total_Payment,PreviousMonthPayment,SeasonalPayment,QuarterPayment,LastYearPayment
26,2017,8,8,2890,398,5.5,945.15999999999997,35282.240000000005,83620.560000000012,31626.800000000007,12378.08
14,2017,8,166,51214,2218,4.2000000000000002,7173.1399999999994,945.15999999999997,27626.840000000011,83620.560000000012,128016.92000000004
13,2017,8,426,64706,4408,4.2608695652173916,16790.399999999998,7173.1399999999994,35282.240000000005,27626.840000000011,8988.4000000000015
5,2017,8,1016,296584,17616,12.483870967741936,73121.219999999987,16790.399999999998,945.15999999999997,35282.240000000005,565965.16000000003
15,2017,8,74,33686,1612,2.5,5037.04,73121.219999999987,7173.1399999999994,945.15999999999997,1531.6599999999999
7,2017,8,444,64018,5262,4.4347826086956523,29105.599999999999,5037.04,16790.399999999998,7173.1399999999994,225541.31999999998
23,2017,8,162,39260,1940,2.2857142857142856,23890.959999999999,29105.599999999999,73121.219999999987,16790.399999999998,18255.959999999995
2,2017,8,520,106264,6536,6.5652173913043477,43907.659999999996,23890.959999999999,5037.04,73121.219999999987,168324.98000000004
24,2017,8,226,47338,2432,4.2000000000000002,12638.100000000002,43907.659999999996,29105.599999999999,5037.04,31626.800000000007
8,2017,9,1470,329176,20272,16.166666666666668,66878.200000000012,12638.100000000002,23890.959999999999,29105.599999999999,83620.560000000012
18,2017,9,732,223118,11618,10.296296296296296,36781.880000000012,66878.200000000012,43907.659999999996,23890.959999999999,27626.840000000011
20,2017,9,722,187058,9334,8.1481481481481488,45963.680000000008,36781.880000000012,12638.100000000002,43907.659999999996,35282.240000000005
22,2017,9,154,40036,1876,3.8181818181818183,12456.92,45963.680000000008,66878.200000000012,12638.100000000002,945.15999999999997
1,2017,9,10680,2957454,182440,138.83333333333334,638191.19999999984,12456.92,36781.880000000012,66878.200000000012,7173.1399999999994
3,2017,9,2270,536728,32236,22.800000000000001,104790.67999999999,638191.19999999984,45963.680000000008,36781.880000000012,16790.399999999998
10,2017,9,1310,357088,21260,15.066666666666666,81447.439999999973,104790.67999999999,12456.92,45963.680000000008,73121.219999999987
17,2017,9,248,71088,3252,5.375,15958.239999999996,81447.439999999973,638191.19999999984,12456.92,5037.04
9,2017,9,648,157804,10390,8.3793103448275854,33970.880000000005,15958.239999999996,104790.67999999999,638191.19999999984,29105.599999999999
6,2017,9,3696,887920,56704,43.333333333333336,227613.18000000005,33970.880000000005,81447.439999999973,104790.67999999999,23890.959999999999
25,2017,9,36,13334,790,2.4285714285714284,4314.1999999999998,227613.18000000005,15958.239999999996,81447.439999999973,43907.659999999996
27,2017,9,36,11186,534,2.7999999999999998,4058.46,4314.1999999999998,33970.880000000005,15958.239999999996,12638.100000000002
26,2017,9,8,3540,436,2.5,2490.4000000000001,4058.46,227613.18000000005,33970.880000000005,66878.200000000012
24,2017,9,82,23244,1640,3.4166666666666665,7860.0599999999995,2490.4000000000001,4314.1999999999998,227613.18000000005,36781.880000000012
2,2017,9,290,77306,4762,5.791666666666667,17875.959999999999,7860.0599999999995,4058.46,4314.1999999999998,45963.680000000008
14,2017,9,144,48774,2648,3.6875,15160.879999999999,17875.959999999999,2490.4000000000001,4058.46,12456.92
15,2017,9,126,45742,2252,4.2307692307692308,10047.800000000001,15160.879999999999,7860.0599999999995,2490.4000000000001,638191.19999999984
16,2017,9,4,1416,92,3,130.74000000000001,10047.800000000001,17875.959999999999,7860.0599999999995,104790.67999999999
23,2017,9,224,46820,1872,4.1428571428571432,10383.300000000001,130.74000000000001,15160.879999999999,17875.959999999999,81447.439999999973
21,2017,9,160,41370,2626,2.6842105263157894,8230.6000000000004,10383.300000000001,10047.800000000001,15160.879999999999,15958.239999999996
7,2017,9,384,79526,3864,4.0999999999999996,20644.540000000001,8230.6000000000004,130.74000000000001,10047.800000000001,33970.880000000005
12,2017,9,652,172498,9504,8.0666666666666664,63202.040000000008,20644.540000000001,10383.300000000001,130.74000000000001,227613.18000000005
5,2017,9,1256,262968,17674,12.931034482758621,68850.240000000005,63202.040000000008,8230.6000000000004,10383.300000000001,4314.1999999999998
4,2017,9,4630,1152348,73826,50.266666666666666,449290.0400000001,68850.240000000005,20644.540000000001,8230.6000000000004,4058.46
13,2017,9,302,102212,4610,4.5217391304347823,24618.899999999987,449290.0400000001,63202.040000000008,20644.540000000001,2490.4000000000001
11,2017,9,204,51774,3380,4.1904761904761907,11854.600000000004,24618.899999999987,68850.240000000005,63202.040000000008,7860.0599999999995
19,2017,9,656,176794,11516,8.9655172413793096,48634.079999999987,11854.600000000004,449290.0400000001,68850.240000000005,17875.959999999999
24,2017,10,206,33584,2292,4.5333333333333332,11768.399999999998,48634.079999999987,24618.899999999987,449290.0400000001,15160.879999999999
26,2017,10,14,9696,300,2.3333333333333335,3393.48,11768.399999999998,11854.600000000004,24618.899999999987,10047.800000000001
2,2017,10,344,96750,6270,5.291666666666667,22045.66,3393.48,48634.079999999987,11854.600000000004,130.74000000000001
3,2017,10,1764,450132,30090,22.870967741935484,147049.52000000002,22045.66,11768.399999999998,48634.079999999987,10383.300000000001
1,2017,10,11824,3243556,206682,148.29032258064515,726978.54000000004,147049.52000000002,3393.48,11768.399999999998,8230.6000000000004
20,2017,10,676,152390,9074,8.3703703703703702,44308.400000000001,726978.54000000004,22045.66,3393.48,20644.540000000001
22,2017,10,106,31880,1468,3.7272727272727271,4956.6599999999989,44308.400000000001,147049.52000000002,22045.66,63202.040000000008
8,2017,10,1328,302400,20086,15.666666666666666,73820.079999999973,4956.6599999999989,726978.54000000004,147049.52000000002,68850.240000000005
9,2017,10,532,166618,11830,8.6451612903225801,29733.02,73820.079999999973,44308.400000000001,726978.54000000004,449290.0400000001
13,2017,10,430,96412,5208,5.1538461538461542,37194.480000000003,29733.02,4956.6599999999989,44308.400000000001,24618.899999999987
15,2017,10,94,25728,1388,3.5,6787.5399999999991,37194.480000000003,73820.079999999973,4956.6599999999989,11854.600000000004
14,2017,10,228,53832,2658,4.0714285714285712,13309.899999999998,6787.5399999999991,29733.02,73820.079999999973,48634.079999999987
5,2017,10,878,311524,18848,14.064516129032258,55920.180000000015,13309.899999999998,37194.480000000003,29733.02,11768.399999999998
7,2017,10,386,106852,5930,5.6521739130434785,38885.980000000003,55920.180000000015,6787.5399999999991,37194.480000000003,3393.48
23,2017,10,320,48450,3100,3.9411764705882355,18566.759999999998,38885.980000000003,13309.899999999998,6787.5399999999991,22045.66
21,2017,10,228,48752,3070,6.2857142857142856,12542.320000000002,18566.759999999998,55920.180000000015,13309.899999999998,147049.52000000002
16,2017,10,10,4298,236,2.3333333333333335,1050.3000000000002,12542.320000000002,38885.980000000003,55920.180000000015,726978.54000000004
18,2017,10,596,186608,10442,8.2068965517241388,37353.479999999996,1050.3000000000002,18566.759999999998,38885.980000000003,44308.400000000001
6,2017,10,4100,1011358,65530,44.774193548387096,229838.30000000005,37353.479999999996,12542.320000000002,18566.759999999998,4956.6599999999989
17,2017,10,332,58372,2758,4.5,25515.779999999999,229838.30000000005,1050.3000000000002,12542.320000000002,73820.079999999973
19,2017,10,924,231342,13320,12.466666666666667,56014.439999999995,25515.779999999999,37353.479999999996,1050.3000000000002,29733.02
12,2017,10,544,137306,7484,5.7037037037037033,32528.759999999991,56014.439999999995,229838.30000000005,37353.479999999996,37194.480000000003
11,2017,10,264,65018,4076,6.5555555555555554,21095.740000000002,32528.759999999991,25515.779999999999,229838.30000000005,6787.5399999999991
10,2017,10,1676,416328,24096,17.64516129032258,99844.099999999977,21095.740000000002,56014.439999999995,25515.779999999999,13309.899999999998
4,2017,10,5164,1216088,76690,54.612903225806448,289591.25999999995,99844.099999999977,32528.759999999991,56014.439999999995,55920.180000000015
25,2017,10,6,3336,228,2,329.12,289591.25999999995,21095.740000000002,32528.759999999991,38885.980000000003
27,2017,10,36,9464,732,3,1916.3399999999999,329.12,99844.099999999977,21095.740000000002,18566.759999999998
14,2017,11,368,99538,5070,6.1904761904761907,22614.000000000004,1916.3399999999999,289591.25999999995,99844.099999999977,12542.320000000002
15,2017,11,176,38150,2128,3.8999999999999999,8502.0400000000009,22614.000000000004,329.12,289591.25999999995,1050.3000000000002
16,2017,11,6,3790,176,2,302.92000000000002,8502.0400000000009,1916.3399999999999,329.12,37353.479999999996
5,2017,11,2198,574934,34458,28.413793103448278,126983.3,302.92000000000002,22614.000000000004,1916.3399999999999,229838.30000000005
23,2017,11,340,63150,3444,4.4666666666666668,25398.580000000002,126983.3,8502.0400000000009,22614.000000000004,25515.779999999999
26,2017,11,28,11172,432,1.5,1934.2599999999998,25398.580000000002,302.92000000000002,8502.0400000000009,56014.439999999995
24,2017,11,270,49612,2546,4.1578947368421053,15680.499999999995,1934.2599999999998,126983.3,302.92000000000002,32528.759999999991
2,2017,11,488,125090,7622,7.115384615384615,32752.879999999997,15680.499999999995,25398.580000000002,126983.3,21095.740000000002
20,2017,11,1106,251370,14852,12.862068965517242,65213.039999999994,32752.879999999997,1934.2599999999998,25398.580000000002,99844.099999999977
22,2017,11,232,39448,1788,3.0714285714285716,14894.619999999999,65213.039999999994,15680.499999999995,1934.2599999999998,289591.25999999995
1,2017,11,20656,5122596,343242,258.23333333333335,1066656.0399999998,14894.619999999999,32752.879999999997,15680.499999999995,329.12
18,2017,11,1138,325390,17400,13.566666666666666,83297.240000000005,1066656.0399999998,65213.039999999994,32752.879999999997,1916.3399999999999
27,2017,11,34,6262,438,1.8,1890.3199999999997,83297.240000000005,14894.619999999999,65213.039999999994,22614.000000000004
17,2017,11,292,50126,2956,3.7894736842105261,12572.66,1890.3199999999997,1066656.0399999998,14894.619999999999,8502.0400000000009
19,2017,11,1266,271310,18238,13.333333333333334,61603.539999999986,12572.66,83297.240000000005,1066656.0399999998,302.92000000000002
21,2017,11,190,49226,3360,3.5,7833.4199999999992,61603.539999999986,1890.3199999999997,83297.240000000005,126983.3
6,2017,11,7120,1656750,112326,87.700000000000003,455256.22000000003,7833.4199999999992,12572.66,1890.3199999999997,25398.580000000002
7,2017,11,598,166444,8698,6.3703703703703702,43782.079999999994,455256.22000000003,61603.539999999986,12572.66,1934.2599999999998
13,2017,11,390,108828,6250,6.2962962962962967,30444.559999999998,43782.079999999994,7833.4199999999992,61603.539999999986,15680.499999999995
12,2017,11,1148,192658,12632,10.793103448275861,56051.739999999991,30444.559999999998,455256.22000000003,7833.4199999999992,32752.879999999997
11,2017,11,346,69592,5418,4.3636363636363633,17595.399999999998,56051.739999999991,43782.079999999994,455256.22000000003,65213.039999999994
4,2017,11,8366,1814850,120922,86.466666666666669,462705.79999999999,17595.399999999998,30444.559999999998,43782.079999999994,14894.619999999999
10,2017,11,3078,739624,45644,33.966666666666669,178140.86000000002,462705.79999999999,56051.739999999991,30444.559999999998,1066656.0399999998
8,2017,11,2128,455192,30396,22.300000000000001,114006.44,178140.86000000002,17595.399999999998,56051.739999999991,83297.240000000005
9,2017,11,1402,262078,19728,13.366666666666667,68371.5,114006.44,462705.79999999999,17595.399999999998,1890.3199999999997
3,2017,11,3282,704756,49020,37.733333333333334,187252.03999999998,68371.5,178140.86000000002,462705.79999999999,12572.66
25,2017,11,102,22706,914,2.5555555555555554,6002.0200000000004,187252.03999999998,114006.44,178140.86000000002,61603.539999999986
23,2017,12,118,15246,1186,2.75,5361.5199999999995,6002.0200000000004,68371.5,114006.44,7833.4199999999992
7,2017,12,410,80652,5510,6.9047619047619051,26018.999999999996,5361.5199999999995,187252.03999999998,68371.5,455256.22000000003
4,2017,12,5532,1292446,83124,63.032258064516128,327205.72000000003,26018.999999999996,6002.0200000000004,187252.03999999998,43782.079999999994
5,2017,12,1172,306774,20538,16.870967741935484,65107.020000000011,327205.72000000003,5361.5199999999995,6002.0200000000004,30444.559999999998
12,2017,12,580,142420,8304,6.5,28927.580000000002,65107.020000000011,26018.999999999996,5361.5199999999995,56051.739999999991
13,2017,12,300,81348,4676,5.4400000000000004,17045.359999999997,28927.580000000002,327205.72000000003,26018.999999999996,17595.399999999998
14,2017,12,222,62734,3714,3.2857142857142856,9170.6800000000039,17045.359999999997,65107.020000000011,327205.72000000003,462705.79999999999
18,2017,12,794,225182,14940,11.933333333333334,50220.020000000011,9170.6800000000039,28927.580000000002,65107.020000000011,178140.86000000002
2,2017,12,384,115438,5832,4.833333333333333,27992.740000000002,50220.020000000011,17045.359999999997,28927.580000000002,114006.44
24,2017,12,186,55688,2374,4.875,12301.879999999999,27992.740000000002,9170.6800000000039,17045.359999999997,68371.5
26,2017,12,22,12356,556,1.5,1541.1199999999999,12301.879999999999,50220.020000000011,9170.6800000000039,187252.03999999998
15,2017,12,52,39622,1728,2.5833333333333335,3996.0399999999991,1541.1199999999999,27992.740000000002,50220.020000000011,6002.0200000000004
17,2017,12,264,62506,3968,4.1818181818181817,15841.819999999998,3996.0399999999991,12301.879999999999,27992.740000000002,5361.5199999999995
10,2017,12,1650,436182,27776,21.699999999999999,80244.520000000004,15841.819999999998,1541.1199999999999,12301.879999999999,26018.999999999996
9,2017,12,686,174554,11768,9,30273.140000000003,80244.520000000004,3996.0399999999991,1541.1199999999999,327205.72000000003
11,2017,12,276,53364,3822,4.8947368421052628,14718.200000000001,30273.140000000003,15841.819999999998,3996.0399999999991,65107.020000000011
6,2017,12,4854,1271180,78690,57.225806451612904,265068.91999999993,14718.200000000001,80244.520000000004,15841.819999999998,28927.580000000002
19,2017,12,742,221898,13616,11.857142857142858,40664.760000000002,265068.91999999993,30273.140000000003,80244.520000000004,17045.359999999997
21,2017,12,138,40866,2484,6.9090909090909092,7965.5399999999991,40664.760000000002,14718.200000000001,30273.140000000003,9170.6800000000039
25,2017,12,58,18668,978,6,2347.2400000000002,7965.5399999999991,265068.91999999993,14718.200000000001,50220.020000000011
27,2017,12,42,11040,472,2.2000000000000002,3711.5200000000004,2347.2400000000002,40664.760000000002,265068.91999999993,27992.740000000002
8,2017,12,1446,402430,21746,16.387096774193548,86455.000000000015,3711.5200000000004,7965.5399999999991,40664.760000000002,12301.879999999999
22,2017,12,100,15552,1170,4.5555555555555554,5176.3200000000006,86455.000000000015,2347.2400000000002,7965.5399999999991,1541.1199999999999
20,2017,12,854,199146,11448,9.1785714285714288,47515.259999999987,5176.3200000000006,3711.5200000000004,2347.2400000000002,3996.0399999999991
1,2017,12,15314,3934322,264240,202.12903225806451,795348.17999999959,47515.259999999987,86455.000000000015,3711.5200000000004,15841.819999999998
3,2017,12,1960,457774,31226,22.451612903225808,115492.61999999997,795348.17999999959,5176.3200000000006,86455.000000000015,80244.520000000004
16,2018,1,4,1644,176,1.5,556.88,115492.61999999997,47515.259999999987,5176.3200000000006,30273.140000000003
20,2018,1,670,177676,10810,9.068965517241379,40420.639999999978,556.88,795348.17999999959,47515.259999999987,14718.200000000001
18,2018,1,924,245396,14894,12.166666666666666,50843.380000000012,40420.639999999978,115492.61999999997,795348.17999999959,265068.91999999993
26,2018,1,52,16168,1278,4.375,8866.6399999999994,50843.380000000012,556.88,115492.61999999997,40664.760000000002
22,2018,1,136,31468,2260,3.1875,7359.4400000000005,8866.6399999999994,40420.639999999978,556.88,7965.5399999999991
8,2018,1,1732,401804,25510,20.806451612903224,111581.40000000001,7359.4400000000005,50843.380000000012,40420.639999999978,2347.2400000000002
9,2018,1,988,250146,15814,12.033333333333333,52684.160000000011,111581.40000000001,8866.6399999999994,50843.380000000012,3711.5200000000004
3,2018,1,2466,614008,43884,31.548387096774192,137686.37999999995,52684.160000000011,7359.4400000000005,8866.6399999999994,86455.000000000015
1,2018,1,18128,5155780,337648,248.2258064516129,1094834.2999999998,137686.37999999995,111581.40000000001,7359.4400000000005,5176.3200000000006
25,2018,1,70,17682,1282,4.2727272727272725,6866.9200000000001,1094834.2999999998,52684.160000000011,111581.40000000001,47515.259999999987
24,2018,1,120,28884,1894,2.7999999999999998,7871.2400000000016,6866.9200000000001,137686.37999999995,52684.160000000011,795348.17999999959
23,2018,1,244,92248,3986,4.8181818181818183,14797.239999999996,7871.2400000000016,1094834.2999999998,137686.37999999995,115492.61999999997
13,2018,1,386,95896,6526,5.4444444444444446,30592.399999999998,14797.239999999996,6866.9200000000001,1094834.2999999998,556.88
15,2018,1,152,47994,2336,2.4666666666666668,9518.9400000000005,30592.399999999998,7871.2400000000016,6866.9200000000001,40420.639999999978
14,2018,1,350,91680,5386,4.3043478260869561,15342.360000000002,9518.9400000000005,14797.239999999996,7871.2400000000016,50843.380000000012
5,2018,1,1920,538254,34746,27.322580645161292,110826.94,15342.360000000002,30592.399999999998,14797.239999999996,8866.6399999999994
2,2018,1,468,118332,7420,6.4444444444444446,40031.259999999995,110826.94,9518.9400000000005,30592.399999999998,7359.4400000000005
21,2018,1,324,77164,4910,4.8695652173913047,19265.480000000003,40031.259999999995,15342.360000000002,9518.9400000000005,111581.40000000001
12,2018,1,748,216934,11268,13.23076923076923,55172.979999999996,19265.480000000003,110826.94,15342.360000000002,52684.160000000011
10,2018,1,2226,774456,43056,32.516129032258064,166835.46000000002,55172.979999999996,40031.259999999995,110826.94,137686.37999999995
17,2018,1,200,51310,3360,4.7000000000000002,16481.880000000001,166835.46000000002,19265.480000000003,40031.259999999995,1094834.2999999998
19,2018,1,1000,289776,16288,13,53119.699999999997,16481.880000000001,55172.979999999996,19265.480000000003,6866.9200000000001
4,2018,1,5842,1718178,100330,67.129032258064512,356992.36000000004,53119.699999999997,166835.46000000002,55172.979999999996,7871.2400000000016
11,2018,1,364,127082,7306,6,27024.200000000008,356992.36000000004,16481.880000000001,166835.46000000002,14797.239999999996
27,2018,1,20,16838,694,4.2000000000000002,2315.7799999999997,27024.200000000008,53119.699999999997,16481.880000000001,30592.399999999998
7,2018,1,564,156284,9574,10.777777777777779,35786.139999999999,2315.7799999999997,356992.36000000004,53119.699999999997,9518.9400000000005
6,2018,1,5978,1522358,98834,72.709677419354833,343056.79999999993,35786.139999999999,27024.200000000008,356992.36000000004,15342.360000000002
15,2018,2,132,43730,2128,3.8125,7218.079999999999,343056.79999999993,2315.7799999999997,27024.200000000008,110826.94
14,2018,2,250,47220,2522,2.6875,9466.4999999999964,7218.079999999999,35786.139999999999,2315.7799999999997,40031.259999999995
16,2018,2,24,6070,544,2.25,768.01999999999987,9466.4999999999964,343056.79999999993,35786.139999999999,19265.480000000003
26,2018,2,24,1246,176,2,2172.6199999999999,768.01999999999987,7218.079999999999,343056.79999999993,55172.979999999996
24,2018,2,106,55564,2028,3.5833333333333335,15075.839999999997,2172.6199999999999,9466.4999999999964,7218.079999999999,166835.46000000002
1,2018,2,15484,5016592,305890,235.89285714285714,987831.09999999986,15075.839999999997,768.01999999999987,9466.4999999999964,16481.880000000001
3,2018,2,2462,751238,41948,32.535714285714285,144527.28000000003,987831.09999999986,2172.6199999999999,768.01999999999987,53119.699999999997
18,2018,2,892,306498,18616,13.642857142857142,59663.760000000009,144527.28000000003,15075.839999999997,2172.6199999999999,356992.36000000004
20,2018,2,932,215906,13976,12.76,45180.459999999999,59663.760000000009,987831.09999999986,15075.839999999997,27024.200000000008
22,2018,2,94,19938,1464,6.4444444444444446,4603.7800000000007,45180.459999999999,144527.28000000003,987831.09999999986,2315.7799999999997
8,2018,2,1556,446512,25082,17.178571428571427,141417.39999999997,4603.7800000000007,59663.760000000009,144527.28000000003,35786.139999999999
19,2018,2,1074,241604,17164,12.037037037037036,54469.939999999995,141417.39999999997,45180.459999999999,59663.760000000009,343056.79999999993
23,2018,2,196,60722,2754,2.8888888888888888,12250.700000000004,54469.939999999995,4603.7800000000007,45180.459999999999,7218.079999999999
21,2018,2,272,83624,4056,3.9500000000000002,16109.039999999999,12250.700000000004,141417.39999999997,4603.7800000000007,9466.4999999999964
13,2018,2,392,113526,6068,6.1200000000000001,33847.980000000003,16109.039999999999,54469.939999999995,141417.39999999997,768.01999999999987
12,2018,2,786,193682,10038,8.8461538461538467,39869.779999999992,33847.980000000003,12250.700000000004,54469.939999999995,2172.6199999999999
4,2018,2,5968,1765206,104598,77.071428571428569,348298.42000000004,39869.779999999992,16109.039999999999,12250.700000000004,15075.839999999997
5,2018,2,1844,443706,29148,22.678571428571427,98609.560000000041,348298.42000000004,33847.980000000003,16109.039999999999,987831.09999999986
7,2018,2,384,111574,6828,5.4400000000000004,21038.480000000003,98609.560000000041,39869.779999999992,33847.980000000003,144527.28000000003
2,2018,2,592,102024,6870,8.6818181818181817,33316.32,21038.480000000003,348298.42000000004,39869.779999999992,59663.760000000009
11,2018,2,426,135858,7876,6.9199999999999999,29515.059999999998,33316.32,98609.560000000041,348298.42000000004,45180.459999999999
9,2018,2,918,281288,16286,11.892857142857142,48097.200000000019,29515.059999999998,21038.480000000003,98609.560000000041,4603.7800000000007
10,2018,2,2186,634948,37644,29.75,131262.98000000001,48097.200000000019,33316.32,21038.480000000003,141417.39999999997
17,2018,2,370,68806,4340,4.458333333333333,18404.039999999997,131262.98000000001,29515.059999999998,33316.32,54469.939999999995
25,2018,2,82,23004,1204,3.375,10256.040000000001,18404.039999999997,48097.200000000019,29515.059999999998,12250.700000000004
27,2018,2,38,2424,266,1,598.43999999999994,10256.040000000001,131262.98000000001,48097.200000000019,16109.039999999999
6,2018,2,5360,1455140,88270,63.464285714285715,298228.77999999997,598.43999999999994,18404.039999999997,131262.98000000001,33847.980000000003
5,2018,3,1634,461428,28276,20.193548387096776,110544.73999999999,298228.77999999997,10256.040000000001,18404.039999999997,39869.779999999992
21,2018,3,378,67720,4156,4.0434782608695654,23268.280000000006,110544.73999999999,598.43999999999994,10256.040000000001,348298.42000000004
23,2018,3,226,49540,3366,3.736842105263158,17761.18,23268.280000000006,298228.77999999997,598.43999999999994,98609.560000000041
15,2018,3,176,35912,2214,3.1875,11399.379999999999,17761.18,110544.73999999999,298228.77999999997,21038.480000000003
14,2018,3,350,72568,4824,5.2000000000000002,19033.380000000001,11399.379999999999,23268.280000000006,110544.73999999999,33316.32
13,2018,3,366,132464,6668,5.7307692307692308,30137.100000000006,19033.380000000001,17761.18,23268.280000000006,29515.059999999998
7,2018,3,484,133608,6220,6.3214285714285712,25574.139999999999,30137.100000000006,11399.379999999999,17761.18,48097.200000000019
16,2018,3,38,9606,352,2,5287.2800000000007,25574.139999999999,19033.380000000001,11399.379999999999,131262.98000000001
18,2018,3,824,275160,16384,12.064516129032258,60890.779999999999,5287.2800000000007,30137.100000000006,19033.380000000001,18404.039999999997
20,2018,3,884,235894,11988,10.516129032258064,60469.68,60890.779999999999,25574.139999999999,30137.100000000006,10256.040000000001
26,2018,3,20,10700,598,3,1409.0800000000002,60469.68,5287.2800000000007,25574.139999999999,598.43999999999994
24,2018,3,218,35564,2250,4.1538461538461542,8058.4000000000005,1409.0800000000002,60890.779999999999,5287.2800000000007,298228.77999999997
2,2018,3,618,121848,7790,7.6428571428571432,36732.220000000008,8058.4000000000005,60469.68,60890.779999999999,110544.73999999999
27,2018,3,12,3954,152,4,329.34000000000003,36732.220000000008,1409.0800000000002,60469.68,23268.280000000006
25,2018,3,50,26884,1194,3,4046.9199999999996,329.34000000000003,8058.4000000000005,1409.0800000000002,17761.18
6,2018,3,6084,1602536,98662,68.258064516129039,330339.48000000004,4046.9199999999996,36732.220000000008,8058.4000000000005,11399.379999999999
19,2018,3,1208,328414,17860,13.193548387096774,100638.83999999998,330339.48000000004,329.34000000000003,36732.220000000008,19033.380000000001
17,2018,3,332,77966,5036,4.5909090909090908,23871.019999999993,100638.83999999998,4046.9199999999996,329.34000000000003,30137.100000000006
11,2018,3,404,103620,6792,5.75,21771.039999999997,23871.019999999993,330339.48000000004,4046.9199999999996,25574.139999999999
12,2018,3,904,194444,11394,9.5172413793103452,65514.559999999998,21771.039999999997,100638.83999999998,330339.48000000004,5287.2800000000007
10,2018,3,2782,709534,42706,31.483870967741936,149800.46000000002,65514.559999999998,23871.019999999993,100638.83999999998,60890.779999999999
4,2018,3,6920,1587148,105402,69.258064516129039,363103.36000000004,149800.46000000002,21771.039999999997,23871.019999999993,60469.68
3,2018,3,3052,683978,44262,34.387096774193552,161272.37999999998,363103.36000000004,65514.559999999998,21771.039999999997,1409.0800000000002
9,2018,3,850,243010,14768,11.068965517241379,46880.480000000003,161272.37999999998,149800.46000000002,65514.559999999998,8058.4000000000005
22,2018,3,116,20248,1458,2.7777777777777777,6799.1000000000004,46880.480000000003,363103.36000000004,149800.46000000002,36732.220000000008
8,2018,3,1846,473804,30344,22.258064516129032,126204.53999999999,6799.1000000000004,161272.37999999998,363103.36000000004,329.34000000000003
1,2018,3,18880,5643402,344088,243.83870967741936,1140062.74,126204.53999999999,46880.480000000003,161272.37999999998,4046.9199999999996
21,2018,4,302,93942,4238,4.666666666666667,34573.099999999999,1140062.74,6799.1000000000004,46880.480000000003,330339.48000000004
19,2018,4,850,241402,15864,11.793103448275861,52414.700000000004,34573.099999999999,126204.53999999999,6799.1000000000004,100638.83999999998
17,2018,4,266,64318,3560,4.5238095238095237,11846.48,52414.700000000004,1140062.74,126204.53999999999,23871.019999999993
6,2018,4,5104,1475856,89160,67.666666666666671,319486.62000000011,11846.48,34573.099999999999,1140062.74,21771.039999999997
7,2018,4,530,126408,7062,7.458333333333333,29594.459999999999,319486.62000000011,52414.700000000004,34573.099999999999,65514.559999999998
4,2018,4,5616,1597838,98156,72.599999999999994,427256.47999999998,29594.459999999999,11846.48,52414.700000000004,149800.46000000002
12,2018,4,750,165144,11260,10.066666666666666,44026.940000000002,427256.47999999998,319486.62000000011,11846.48,363103.36000000004
13,2018,4,286,98662,5014,5.7826086956521738,20905.02,44026.940000000002,29594.459999999999,319486.62000000011,161272.37999999998
11,2018,4,264,79220,5788,5.4761904761904763,17465.319999999996,20905.02,427256.47999999998,29594.459999999999,46880.480000000003
27,2018,4,24,5508,408,3.25,1176.3399999999999,17465.319999999996,44026.940000000002,427256.47999999998,6799.1000000000004
26,2018,4,50,9292,546,5.25,3018,1176.3399999999999,20905.02,44026.940000000002,126204.53999999999
23,2018,4,208,47802,3126,3.7058823529411766,15816.379999999999,3018,17465.319999999996,20905.02,1140062.74
24,2018,4,144,23574,1140,2.1818181818181817,7427.4800000000023,15816.379999999999,1176.3399999999999,17465.319999999996,34573.099999999999
2,2018,4,518,154944,8282,7.1034482758620694,35477.920000000006,7427.4800000000023,3018,1176.3399999999999,52414.700000000004
14,2018,4,254,61716,3532,4.4705882352941178,16742.580000000002,35477.920000000006,15816.379999999999,3018,11846.48
15,2018,4,86,33766,2048,4.1764705882352944,12766.620000000001,16742.580000000002,7427.4800000000023,15816.379999999999,319486.62000000011
16,2018,4,4,3716,174,1,1544.02,12766.620000000001,35477.920000000006,7427.4800000000023,29594.459999999999
5,2018,4,1836,485800,29086,26.068965517241381,166959.03999999995,1544.02,16742.580000000002,35477.920000000006,427256.47999999998
10,2018,4,2866,785180,45808,34.533333333333331,213195.07999999999,166959.03999999995,12766.620000000001,16742.580000000002,44026.940000000002
8,2018,4,1606,446386,25216,20.166666666666668,88949.500000000015,213195.07999999999,1544.02,12766.620000000001,20905.02
9,2018,4,920,259604,15802,11.133333333333333,50181.520000000011,88949.500000000015,166959.03999999995,1544.02,17465.319999999996
3,2018,4,2072,623784,39072,31.5,145745.34000000003,50181.520000000011,213195.07999999999,166959.03999999995,1176.3399999999999
25,2018,4,44,11876,678,1.8333333333333333,1786.98,145745.34000000003,88949.500000000015,213195.07999999999,3018
18,2018,4,908,264812,16430,13.1,52551.499999999993,1786.98,50181.520000000011,88949.500000000015,15816.379999999999
22,2018,4,82,22320,948,2.3999999999999999,8171.4399999999996,52551.499999999993,145745.34000000003,50181.520000000011,7427.4800000000023
20,2018,4,926,228868,13654,14.23076923076923,54046.939999999995,8171.4399999999996,1786.98,145745.34000000003,35477.920000000006
